date_id,date,day_of_week,weekend_flag,holiday_flag,holiday_before_flag,holiday_after_flag,holiday_adjacent_flag,month,quarter,year
20251005,2025-10-05,Sunday,True,False,False,False,False,10,4,2025
20251006,2025-10-06,Monday,False,False,False,False,False,10,4,2025
20251009,2025-10-09,Thursday,False,False,False,False,False,10,4,2025
20251012,2025-10-12,Sunday,True,False,True,False,True,10,4,2025
20251013,2025-10-13,Monday,False,True,False,False,False,10,4,2025
20251016,2025-10-16,Thursday,False,False,False,False,False,10,4,2025
20251019,2025-10-19,Sunday,True,False,False,False,False,10,4,2025
20251020,2025-10-20,Monday,False,False,False,False,False,10,4,2025
20251023,2025-10-23,Thursday,False,False,False,False,False,10,4,2025
20251026,2025-10-26,Sunday,True,False,False,False,False,10,4,2025
20251027,2025-10-27,Monday,False,False,False,False,False,10,4,2025
20251030,2025-10-30,Thursday,False,False,False,False,False,10,4,2025
20251102,2025-11-02,Sunday,True,False,False,False,False,11,4,2025
20251103,2025-11-03,Monday,False,False,False,False,False,11,4,2025
20251106,2025-11-06,Thursday,False,False,False,False,False,11,4,2025
20251109,2025-11-09,Sunday,True,False,False,False,False,11,4,2025
20251110,2025-11-10,Monday,False,False,False,False,False,11,4,2025
20251113,2025-11-13,Thursday,False,False,False,False,False,11,4,2025
20251116,2025-11-16,Sunday,True,False,False,False,False,11,4,2025
20251117,2025-11-17,Monday,False,False,False,False,False,11,4,2025
20251120,2025-11-20,Thursday,False,False,False,False,False,11,4,2025
20251123,2025-11-23,Sunday,True,False,False,False,False,11,4,2025
20251124,2025-11-24,Monday,False,False,False,False,False,11,4,2025
20251127,2025-11-27,Thursday,False,True,False,False,False,11,4,2025
20251128,2025-11-28,Friday,False,False,False,True,True,11,4,2025
20251130,2025-11-30,Sunday,True,False,False,False,False,11,4,2025
20251201,2025-12-01,Monday,False,False,False,False,False,12,4,2025
20251204,2025-12-04,Thursday,False,False,False,False,False,12,4,2025
20251207,2025-12-07,Sunday,True,False,False,False,False,12,4,2025
20251208,2025-12-08,Monday,False,False,False,False,False,12,4,2025
20251211,2025-12-11,Thursday,False,False,False,False,False,12,4,2025
20251214,2025-12-14,Sunday,True,False,False,False,False,12,4,2025
20251215,2025-12-15,Monday,False,False,False,False,False,12,4,2025
20251218,2025-12-18,Thursday,False,False,False,False,False,12,4,2025
20251220,2025-12-20,Saturday,True,False,False,False,False,12,4,2025
20251221,2025-12-21,Sunday,True,False,False,False,False,12,4,2025
20251222,2025-12-22,Monday,False,False,False,False,False,12,4,2025
20251225,2025-12-25,Thursday,False,True,False,False,False,12,4,2025
20251227,2025-12-27,Saturday,True,False,False,False,False,12,4,2025
20251228,2025-12-28,Sunday,True,False,False,False,False,12,4,2025
20251229,2025-12-29,Monday,False,False,False,False,False,12,4,2025
20260103,2026-01-03,Saturday,True,False,False,False,False,1,1,2026
20260104,2026-01-04,Sunday,True,False,False,False,False,1,1,2026
20260110,2026-01-10,Saturday,True,False,False,False,False,1,1,2026
20260111,2026-01-11,Sunday,True,False,False,False,False,1,1,2026
20260112,2026-01-12,Monday,False,False,False,False,False,1,1,2026
20260117,2026-01-17,Saturday,True,False,False,False,False,1,1,2026
20260118,2026-01-18,Sunday,True,False,False,False,False,1,1,2026
20260125,2026-01-25,Sunday,True,False,False,False,False,1,1,2026
20260208,2026-02-08,Sunday,True,False,False,False,False,2,1,2026
